"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"110296187292128_149960129992400/110296187292128_147571686897911/110296187292128_147571686897911";"190";"6";"2";"110296187292128_147571686897911";"offcut";"fetched (200)";"2020-07-13 15:56:51.351377";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147571686897911/110296187292128_147571686897911";"191";"6";"2";"110296187292128_147571686897911";"headers";"fetched (200)";"2020-07-13 15:56:51.351377";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147567793564967";"7";"1";"1";"110296187292128_147567793564967";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"Сонгуулийн аяны хаалтын үеэр хэн юу гэж хэлэв?"
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147628280225585";"192";"7";"2";"147567793564967_147628280225585";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";"Дэмжинээ"
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147612833560463";"193";"7";"2";"147567793564967_147612833560463";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";"Дэмжинээ залуусаа"
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147597343562012";"194";"7";"2";"147567793564967_147597343562012";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";"Ачааны хүндийг үүрч, эх орноо ядуурлаас салгах чадвартай Зөв хүмүүсээ дэмжицгээе!"
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147585536896526";"195";"7";"2";"147567793564967_147585536896526";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";"Залуустаа амжилт хүсье."
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147581983563548";"196";"7";"2";"147567793564967_147581983563548";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147569320231481";"197";"7";"2";"147567793564967_147569320231481";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147581040230309";"198";"7";"2";"147567793564967_147581040230309";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";"Ийм залуус монгол орныхоо ялзарсан улс төрийг цэвэрлэж улс орон ард түмнийхээ төлөө шударгаар ажиллана гэж итгэж байгаа. Амжилт хүсье"
