"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"107";"1";"110296187292128_143383330650080";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Өнөөөдөр буюу 6-сарын 11-ны MNB-ТВ-гээр 13:30 цагаас Зөв Хүн Электорат эвслээс 23-р тойрогт нэр дэвшигч А.Дөлгөөн, Г.Рагчаасүрэн нар  мөрийн хөтөлбөр, бодлого чиглэлийн тухай мэдээлэл хийнэ✅. Та бүхэн цагаа тааруулахаа мартуузай. ✅  Шууд нэвтрүүлгээ доорх холбоосоор орж үзээрэй. https://www.facebook.com/MNBnationalTV/  #ЗөвХүн #МөрийнХөтөлбөр #ЗөвБодлого #ЗөвХандлага";"2020-06-11T04:31:36+0000";"photo";"0";"";"35";"33";"2";"0";"0";"0";"0"
"1";"108";"1";"110296187292128_143357053986041";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Өнөөөдөр буюу 6-сарын 11-ны MNB-ТВ-гээр 12:15 цагаас Зөв Хүн Электорат эвслээс  22-р тойрогт нэр дэвшигч  Г.Уянгахишиг  мөрийн хөтөлбөр, бодлого чиглэлийн тухай мэдээлэл хийнэ✅.  Та бүхэн цагаа тааруулахаа мартуузай. ✅  Шууд нэвтрүүлгээ доорх холбоосоор орж үзээрэй.  https://www.facebook.com/MNBnationalTV/  #ЗөвХүн #МөрийнХөтөлбөр #ЗөвБодлого #ЗөвХандлага";"2020-06-11T02:50:18+0000";"photo";"1";"5";"73";"71";"2";"0";"0";"0";"0"
"1";"109";"1";"110296187292128_143113777343702";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"ХҮНДЭЭ ХӨРӨНГӨ ОРУУЛДАГ төрийн удирдлага, тогтолцооны шинэчлэлийг бид таны санал, дэмжлэгээр бүтээнэ.  #ЗөвХүн #МөрийнХөтөлбөр #ЗөвБодлого #ЗөвХандлага";"2020-06-10T10:05:30+0000";"video";"3";"245";"109";"97";"11";"0";"1";"0";"0"
"1";"110";"1";"110296187292128_143106630677750";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Ёс суртахуунтай, сахилга баттай, иргэдээ дээдэлсэн улс төр бол #ЗӨВХӨН ЗӨВ ХҮН-ий үнэт зүйл!  УИХ-ын 14 дүгээр тойрогт нэр дэвшигч ЁС Зүй намын дарга Б.Насанбилэг тойрогтоо ажиллаж байна.   #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-10T09:40:32+0000";"photo";"5";"2";"36";"35";"1";"0";"0";"0";"0"
"1";"111";"1";"110296187292128_143069994014747";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Эрхэм зөв хүмүүсээ！ Энэхүү хуудсаа илүү олон дэмжигчтэй болгоцгооё. Олны хүч оломгүй далай. Ганцаар дэмжих нэг хэрэг, олон хүнд хүргэж олноороо дэмжвэл бидний төлөөлөл сонгогдож, бидний хүсэл биелнэ, монгол улс хөгжинө. Иймд бүх фб ийн найз нартаа энэ хуудсанд like & follow дарахыг уриалцгаая. Тухайн хүн өөрөө like & follow дарахгүй бол Invitation явуулахаар фб цаанаасаа хүлээж авахгүй байна.";"2020-06-10T07:27:52+0000";"status";"2";"46";"169";"168";"1";"0";"0";"0";"0"
"1";"112";"1";"110296187292128_143067217348358";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Нэр дэвшигч Т.Доржханд: ""Сонгуулийн дараа бид маш хүнд эдийн засагтай улс орныг хүлээж авна. Улс төрийн намууд одооноос популист амлалт өгч байна. Та бүхнийг орон сууцтай болгож, өрхийн орлогыг нэмэгдүүлэх эдийн засгийн чадамж энэ улс оронд байхгүй. Тэгвэл манай эвсэлд популист амлалт байхгүй. Харин ажлын байр нэмэгдүүлэх, энэ нийгмийг авч явах боловсон хүчин рүүгээ чиглэсэн ажлыг хамгийн түрүүнд хийж хэрэгжүүлнэ""   #ЗӨВХүн #Зөвхандлага #ЗөвхүнЭлекторат #Сонгууль2020";"2020-06-10T07:11:21+0000";"link";"149";"359";"2034";"1866";"29";"103";"8";"9";"19"
"1";"113";"1";"110296187292128_143062240682189";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслээс бэлтгэсэн Радио хөтөлбөрийг өнөөдөр буюу 06.10-ний өдөр доорх цагийн хуваарийн дагуу хүлээн авна уу. ИХ Монгол ФМ 99.7: 15:05 ✅ Инээмсэглэл Радио 99.3: 19:05✅ NEWS Радио 98.9: 13:05✅ Бизнес Радио 88.8: 11:05✅ MNB Радио 10:30, 15:30, 16:45, 19:30✅  #ЗӨВХүн #Зөвхандлага #ЗөвхүнЭлекторат #Сонгууль2020";"2020-06-10T06:51:19+0000";"status";"0";"16";"48";"46";"2";"0";"0";"0";"0"
"1";"114";"1";"110296187292128_143044754017271";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвсэл УХААЛАГ ХӨТӨЧ-тэй боллоо.✅  Та бидний талаар сонирхож буй бүхий л мэдээллээ нэг дороос цогцоор нь хүлээн авах боломжтой юм. Сонгогч та бүхэн манай хуудас руу мессеж илгээн, ухаалаг хөтөчтэй холбогдоорой. ✅  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-10T05:15:31+0000";"photo";"2";"26";"75";"75";"0";"0";"0";"0";"0"
"1";"115";"1";"110296187292128_143041040684309";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслийн МӨРИЙН ХӨТӨЛБӨР дэх ХҮҮХДЭД ЧИГЛЭСЭН амлалтуудыг бусад намынхтай харьцуулсныг эндээс уншаарай.  Иргэн таны сонголт ЗӨВ байг.   #ЗӨВХүн #Зөвхандлага #ЗөвхүнЭлекторат #Сонгууль2020";"2020-06-10T04:54:40+0000";"link";"0";"67";"134";"124";"9";"0";"1";"0";"0"
"1";"116";"1";"110296187292128_143027110685702";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Эрэл хайгуул хийгч сонгогчдоо!  Бидний тараах материал, хэвлэл зорьсон айл өрх бүгдэд хүрэлцэхгүй байгааг ойлгож ЗӨВ ХҮН ЭЛЕКТОРАТ ЭВСЭЛ-ийн талаарх цогц мэдээллүүдийг доорх холбоосуудаар зочлон аваарай.  Нэр дэвшигчдийн танилцуулга:  https://www.facebook.com/pg/ZUVHUNElectorat/photos/?tab=album&album_id=139435397711540  http://www.zuvhunelectorat.mn/candidates  Албан ёсны вэбсайт:  http://www.zuvhunelectorat.mn/  Мөрийн хөтөлбөр унших:  http://www.zuvhunelectorat.mn/program  Мөрийн хөтөлбөр сонсох:   https://soundcloud.com/zuvhunelectorat  https://mplus.mn/podcast/ZuvHunElectoratEvsel  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-10T04:16:15+0000";"photo";"147";"658";"1856";"1753";"42";"11";"3";"6";"41"
"1";"117";"1";"110296187292128_143011310687282";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслийн мөрийн хөтөлбөрт Боловсрол, Эдийн засаг, Хүүхдийн эрх, Эрүүл мэндийн бодлого хэрхэн туссаныг бусад Нам, Эвслийнхтэй харьцуулан уншаарай.  Зөв хүн Зөв ирээдүйд хөтөлнө.   #Зөвхүн #зөвхүнЭлекторат #Сонгууль2020 #Зөвхандлага";"2020-06-10T02:55:40+0000";"link";"0";"15";"36";"35";"1";"0";"0";"0";"0"
"1";"118";"1";"110296187292128_142714447383635";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Цогийн НАНДИНБААТАР  Та яагаад сонгуульд нэр дэвшиж байна вэ?  Гадаадад байгаа Монголчууддаа алдагдсан сонгох эрхийнх нь оронд, сонгогдох эрх байгааг таниулахын төлөө сонгуульд нэр дэвшиж байна.  Худал амлалт, үеэ өнгөрөөж хуучирсан аргаар биш, судалгаанд суурилсан, технологид түшиглэсэн ирээдүйг авчрахын төлөө ажиллахыг хүсэж байна.  Хүн бүр сонгуульд өрсөлдөж өөрсдийн дуу хоолойгоо хүргэх боломжтойг харуулахын тулд, сонгуулийн зардлыг 3сая төгрөгт багтаах ажлыг хамгийн түрүүнд хийнэ.   #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-10T00:00:18+0000";"photo";"0";"16";"50";"49";"1";"0";"0";"0";"0"
"1";"119";"1";"110296187292128_142757047379375";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслээс УИХ-ын сонгуульд нэр дэвшиж буй Инженерийн багийнхан өнөөдөр буюу 6-сарын 9-ны өдрийн 22 цагаасLive TV-ээр эвслийн мөрийн хөтөлбөр, бодлогын тухай мэдэгдэл хийх тул та бүхэн цагаа тааруулан үзэхээ мартуузай. ✅  Бид худлаа амлалт биш Мэргэжлийн Инженерүүдийн өнцгөөс гаргаж буй бодит шийдлийн тухай ярилцах болно. ✅  #ЗӨВХүн #Зөвхандлага #ЗөвхүнЭлекторат #Сонгууль2020";"2020-06-09T13:00:02+0000";"status";"0";"8";"48";"47";"1";"0";"0";"0";"0"
"1";"120";"1";"110296187292128_142677844053962";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"ХҮН-ын ерөнхий нарийн бичгийн дарга Доноровын Гантулга өнөөдөр буюу 6-р сарын 9-ний 22 цагаас MNB TV-ээр “Зөв Хүн Электорат” эвслийн мөрийн хөтөлбөр, эвслийн бодлого, чиглэлийн тухай шууд мэдээлэл хийх тул та бүхэн цагаа тааруулан хүлээн аваарай.  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Сонгууль2020";"2020-06-09T12:00:34+0000";"photo";"1";"24";"74";"73";"1";"0";"0";"0";"0"
"1";"121";"1";"110296187292128_142713664050380";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Мягмарын АРИУНТУЯА    Та яагаад сонгуульд нэр дэвшиж байна вэ?  Өнөөдрийн ХУДАЛ ХУУРМАГ, ХУЛГАЙЧ, ЭД ХӨРӨНГӨНД ШУНАСАН ийм ТӨР, НИЙГМИЙГ ирээдүй хойч үедээ үлдээмээргүй байна. БИ  Монгол улсын ирээдүйн дүр зураг бүрхэг байгаад түгшиж байна.  Монгол улс жилээс жилд өсөн нэмэгдэх өр зээлд баригдаж, иргэн бүр зээлээс зээлийн хооронд амьдарч буйд гутарч байна.  Монголын өнгөрсөн түүх, алдаа гажуудлыг зөвхөн нэг өнцгөөс тайлбарлан, оюун ухаан, итгэл үнэмшлийн төөрөгдөлд орж, нийгмийн замбараагүйтлыг шууд болон шууд бус арга замаар өөгшүүлэн төрт улс гэсэн тогтолцооны аюулгүй байдал ганхаж байгаад санаа зовж байна.   #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-09T11:40:34+0000";"photo";"1";"2";"38";"36";"2";"0";"0";"0";"0"
"1";"122";"1";"110296187292128_142748317380248";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Мөрийн хөтөлбөрийн ОНЦЛОХ 10 зорилго";"2020-06-09T10:19:59+0000";"photo";"0";"49";"48";"47";"1";"0";"0";"0";"0"
"1";"123";"1";"110296187292128_142686730719740";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Гончигдоржийн УЯНГАХИШИГ   Та яагаад сонгуульд нэр дэвшиж байна вэ?  Бид ХҮМҮҮНЛЭГ, ИРГЭНИЙ АРДЧИЛСАН НИЙГЭМ цогцлуулан хөгжүүлэхийг эрхэм зорилгоо болгон Үндсэн хуулиа тунхагласан.    Гэтэл өвлийн хүйтэнд гудамжинд нулимс, айдас хурсан нүдээр эргэн тойрноо харан горьдлого өвөрлөн суугаа жаахан хүүг хараад зүрх минь шимширдэг.  Хар залуугаасаа ажил, хөдөлмөр эрхэлж, тасралтгүй нийгмийн даатгал төлчхөөд, тэтгэвэр нь хаанаа ч хүрэхгүй гундуухан яваа буурайн өмнө би толгой гудайдаг.  Нойр, хоолоо хагаслан босгосон бизнес нь өр, зээлээ төлж дийлэхгүй өвдөг сөхөрч байхад НАМ дагасан танил нь ЖДҮ сангийн зээлээ хүүлж суухыг харах надад харамсалтай байна.  Энэ ХҮМҮҮНЛЭГ, ИРГЭНИЙ АРДЧИЛСАН НИЙГЭМ бишээ! Энэ ШУДАРГА ЁС биш!  Харин бид үүнийг засаж өөрчлөх ЗӨВ БОДЛОГО хэрэгжүүлэхээ амлаж байна.  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-09T07:40:56+0000";"photo";"6";"13";"73";"70";"3";"0";"0";"0";"0"
"1";"124";"1";"110296187292128_142684654053281";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслээс бэлтгэсэн Радио хөтөлбөрийг өнөөдөр буюу 6/09-ний өдөр доорх цагийн хуваарийн дагуу хүлээн авна уу. News Радио 88.8: 13:00✅ Инээмсэглэл Радио 99.3: 14:00 ✅ ИХ Монгол ФМ 99.7: 15:00 ✅ Business Радио 98.9: 18:00✅ Монголын Үндэсний Радио 10:45, 14:00, 15:30, 16:45✅ #Зөвхүн #зөвхүнЭлекторат #Сонгууль2020";"2020-06-09T06:19:17+0000";"status";"0";"10";"29";"28";"1";"0";"0";"0";"0"
"1";"125";"1";"110296187292128_142679680720445";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"УИХ-ын сонгуулийн 29 дүгээр тойрогт Зөв Хүн Электорат эвслээс нэр дэвшигч Т.Доржханд: ""Өнгөрсөн 30 жилд авсан зээлээ яаж төлөхөө мэдэхгүй нөхөд “Гурван сая төгрөг, таван сая төгрөг, үнэгүй байр өгье, бүр таныг тэрбумтан болгоод өгье” гэж амлаж байна. Ийм улс төрчдөөс эх орноо цэвэрлэх цаг иржээ залуучууд аа""  Зөв хүн, Зөв бодлого энэ байдлыг өөрчилж чадна. Иргэн таны сонголт #ЗӨВ байг. ✅  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Сонгууль2020";"2020-06-09T05:55:18+0000";"video";"2";"3";"28";"25";"2";"0";"1";"0";"0"
"1";"126";"1";"110296187292128_142627414059005";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Өнөөдөр буюу 6-р сарын 9-ны өдөр MNB TV буюу  Mongolian National Broadcaster -ээр Зөв Хүн Электорат эвслээс нэр дэвшигчид дараах хуваарийн дагуу шууд нэвтрүүлэгт оролцох тул та бүхэн цагаа тааруулан  хүлээн аваарай. ✅  12:30 цагаас: 21-р тойрогт нэр дэвшигч Б. Мөнхдөл ✅ 15:00 цагаас: 27, 28-р тойрогт нэр дэвшигч Б.Эрдэнээ, А.Амарбаяр. ✅ 22:00 цагаас: 23-р тойрогт нэр дэвшигч Д.Гантулга ✅  Мөн 21:00 цагаас livetv.mn- ээр Зөв Хүн Электорат Эвслээс нэр дэвшиж буй Инженерийн багийнхан шууд нэвтрүүлэгт оролцох тул та бүхэн хүлээн авч үзээрэй.   Иргэн таны сонголт #ЗӨВ байг.   #Зөвхүн #ЗӨвхүнэлекторатэвсэл #Сонгууль2020 ✅";"2020-06-09T02:13:06+0000";"status";"1";"46";"75";"72";"3";"0";"0";"0";"0"
"1";"127";"1";"110296187292128_142413280747085";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслээс бэлтгэсэн ""Монгол Мөрөөдөл"" нэвтрүүлгийн хоёрдугаар дугаарыг хүлээн авна уу.   #Зөвхүн #зөвхүнЭлекторат #Сонгууль2020";"2020-06-08T11:46:00+0000";"video";"27";"183";"352";"328";"19";"0";"0";"0";"5"
"1";"128";"1";"110296187292128_142401314081615";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Жаргалсайханы ЗОЛЖАРГАЛ   Та яагаад сонгуульд нэр дэвшиж байна вэ?   Би намыг төрийн мөнгөнөөс холдуулахыг хүсдэг. Байгалийн баялаг ард түмний мэдэлд гэж ярьдаг хэдий ч  бодит байдал дээр Засгийн газар, түүнийг бүрдүүлж буй нам, намын удирдлагад байгаа хэдхэн хүмүүс л эзэмшдэг. Үүний төлөө УИХ-д суух гэж асар их мөнгө зарцуулж, зарцуулсан мөнгөө эргүүлэн нугалж авдаг. Тиймээс төрийн өмчийн том компаниудыг Монголын иргэд, Засгийн газар, гадаад дотоодын хөрөнгө оруулагч нарын тэнцвэртэй харьцаа бүхий нээлттэй компани болгож услтөрчдөөс ангид, мэргэжлийн удирдлагатай болгох хэрэгтэй. Ингэвэл мөнгөний сонирхолтой хүмүүс улс төрийг сонирхохоо больж, төр цэвэршинэ. Үүний дараа монгол хүний эрүүл мэнд, боловсрол, орон байр, эх орны аж үйлдвэр, батлан хамгаалах гэх мэт бүх салбарт орчин үеийн технологийн шийдлийг нэвтрүүлэх нь инженер хүний хувьд миний мөрөөдөл юм.";"2020-06-08T10:53:58+0000";"photo";"10";"18";"71";"70";"1";"0";"0";"0";"0"
"1";"129";"1";"110296187292128_142399194081827";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"2012 онд нийт 168,000,000,000₮, 2016 онд нийт 165,000,000,000₮ УИХ-ын сонгуулийн зардалд зарцуулагджээ...  ЖДҮчидтэй,  ардаа АВАРГА компаниудийн хандивтай МАНАН-гийн жилүүд өнгөрөв.   Тэгвэл 2020 онд энэ байдлыг өөрчилцгөөе! Худал хэлж, хулгай хийгээгүй, арда нууц ноёнтонгүй, нэр цэвэр багш, эмч, инженер, эдийн засагч, хуульч болон эрдэмтдээ дэмжицгээе!   Бидэнд Улс орноо аврах #ЗөвБодлого, мэдлэг боловсрол, туршлага байна. Бидэнд үр хүүхдүүддээ #ЗөвНийгмийг үлдээх хүсэл тэмүүлэл байна.   Таны хандив бүр ЗӨВ ХҮНийг сонгох боломжийг олгоно.   #ӨөрчлөлтийнСалхи #ЗөвХүн #ХүнБүрийнОролцоо";"2020-06-08T10:45:37+0000";"photo";"91";"173";"963";"786";"28";"68";"4";"9";"68"
"1";"130";"1";"110296187292128_142380447417035";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслээс  УИХ-ын 2020 оны сонгуульд Монгол улсын дээд боловсролын хамгийн том байгууллага болох МОНГОЛ УЛСЫН ИХ СУРГУУЛЬ-ийн таван профессор нэр дэвшиж байна. ✅  Эрдэм боловсролтой ЗӨВ ХҮН Эх орны хөгжлийн түлхүүр ✅  Нэр дэвшигчдийн мэдээллийг www.zuvhunelectorat.mn сайтаас авах боломжтой.    #ЗөвХүн  #зөвхүнЭлекторат #Сонгууль2020 #зөвхандлага #зөвбодлого";"2020-06-08T09:32:14+0000";"photo";"10";"186";"213";"198";"15";"0";"0";"0";"0"
"1";"131";"1";"110296187292128_142368400751573";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"УИХ-н 2020 оны сонгуульд нийт нэр дэвшигчдийн 151 нь буюу 24.9% нь эмэгтэйчүүд байна.     Зөв ХҮН Электорат эвслийн хувьд энэ дүн дангаараа 27% байна. Эмэгтэйчүүдийн маань бодлогын санал шийдлүүд эвслийн мөрийн хөтөлбөрт онцгой ач холбогдолтойгоор тусгагдаад явж байна.   Нэр дэвшигчдийн мэдээллийг www.zuvhunelectorat.mn сайтаас авах боломжтой #ЗөвХүн";"2020-06-08T08:41:18+0000";"photo";"9";"43";"128";"122";"5";"0";"1";"0";"0"
"1";"132";"1";"110296187292128_142331204088626";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслээс бэлтгэсэн Радио хөтөлбөрийг өнөөдөр буюу 6/08-ны өдөр доорх цагийн хуваарийн дагуу хүлээн авна уу. News Радио 88.8: 13:00✅ Инээмсэглэл Радио 99.3: 14:00 ✅ ИХ Монгол ФМ 99.7: 15:00 ✅ Business Радио 98.9: 18:00✅ Монголын Үндэсний Радио 13:00, 14:15, 15:45 ✅ #Зөвхүн #зөвхүнЭлекторат #Сонгууль2020";"2020-06-08T05:42:47+0000";"status";"0";"19";"43";"42";"1";"0";"0";"0";"0"
"1";"133";"1";"110296187292128_142311970757216";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Ядуу айлд төрж өссөн хүүхэд насан туршдаа ядуугаараа үлддэг тэгш бус ирээдүй айсуй. Өөрчлөх цаг нь ОДОО юмаа.   Зөв Хүн Электорат эвслийн мөрийн хөтөлбөрийн ОНЦЛОХ 10 зорилго  http://www.zuvhunelectorat.mn/…/muriin-hutulburiin-ontsloh-…";"2020-06-08T04:05:04+0000";"photo";"4";"110";"176";"168";"8";"0";"0";"0";"0"
"1";"134";"1";"110296187292128_142297144092032";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Балжиннямын АМАРАА: АВТО ЗАМЫН МЭРГЭШСЭН ИНЖЕНЕР  Та яагаад сонгуульд нэр дэвшиж байна вэ?  Монгол Улс шинэ нийгэмд шилжээд 30 жил, шинэ үндсэн хуулиа батлаад 28 жил болжээ. Өнөөдөр би 40 хүрсэн 4 хүүхэдтэй аав хүн, өнөөгийн засгийн эрхийг ээлжилж  барьж буй  энэ хоёр нам  дахин 30 жил засгийн эрхийг баривал 2050 он гэхэд дарангуйллын систем бүхий засаглал тогтсон, газар доорх баялгийнхаа төлөө дайны талбар нүүрлэсэн байх ирээдүй төсөөлөгдөж байгаа бөгөөд үр хүүхэд, хойч үе маань та тэр үед юу хийж байсан бэ? Гэж асуувал би юу гэж хариулах вэ гэж бодсон.  Энэхүү бодол маань үйлдэл болон хувирч үр хүүхэд, ирээдүй хойч үе, залуучууд, салбар, нутгийнхаа  төлөө үзэл бодлоороо эвлэлдэн нэгдэж тэмцэж өөрчлөлт, шинэчлэлт хийхээр төрийн эрх барих дээд байгууллага Улсын Их Хурлын ээлжит сонгууль-2020 -д ""ЗӨВ ХҮН ЭЛЕКТОРАТ""-ээс нэр дэвшүүлсэн.  Бид ирээдүйнхээ төлөө Монгол ХҮН сурч боловсрох, ажиллах, амьдрах таатай орчинг бүрдүүлэхийн зэрэгцээ Баялгаа ЗӨВ удирдаж, байгальд ойр ЗӨВ хөгжлийг Монгол ХҮНдээ зориулж ажиллана.  #Зөвхүн #Зөвхандлага #Зөвбодлого #ЗөвхүнЭлекторатэвсэл #Сонгууль2020";"2020-06-08T03:17:31+0000";"photo";"14";"41";"105";"99";"4";"0";"2";"0";"0"
"1";"135";"1";"110296187292128_142275010760912";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Сайн санаат дэмжигчдээ, иргэд сонгогчдоо!  Бидэнд Монголоо Монголоор хадгалж, хөгжлийн шинэ эрин рүү дагуулахад,  Хүндээ хөрөнгө оруулж, тэгш боломж олгосон хүнлэг нийгмийг бүтээх ХҮН, БОЛОМЖ, ЦАГ нь иржээ.  🚀🇲🇳  Бид төрөөс төрсөн тэрбумтнууд, татварын, төрийн өмчит компанийн хөрөнгө санхүүг зувчуулан сонгууль хийж байгаа өрсөлдөгчдийнхөө өмнөөс өөрчлөлт хийх тэмцлээ орон даяар үргэлжлүүлж байгаа билээ. ✊✊✊  Энэхүү цаг мөчид та бүхнийг ✅ЗӨВ ХҮН-ээ дэмжиж хандив өргөнө үү хэмээн ""10,000₮-Н ХАНДИВЫН АЯН""-ыг зарлаж байна.  Иргэн таны өгсөн хандив бүр бидний сонгуулийн сурталчилааны аянд ил тодоор зарцуулагдана.  САЙН ЦАГЙИГ ОЙРТУУЛЖ, ҮР ХҮҮХДЭДЭЭ ЗӨВ МОНГОЛЫГ ӨВЛҮҮЛЦГЭЭЕ! ✅🇲🇳";"2020-06-08T02:00:48+0000";"photo";"17";"49";"207";"195";"4";"6";"0";"1";"1"
"1";"136";"1";"110296187292128_141974044124342";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Монголын Социал Демократ Нам, Зүй Ёс Нам, ХҮН нам гэж хэн бэ? ЗӨВ ХҮН Электорат эвслийг яагаад, юуны тулд байгуулсан бэ? Электорат хөдөлгөөнтэй хэрхэн холбогддог вэ? асуултуудын хариултуудыг радио нэвтрүүлгээрээ хүргэж байна.   http://www.mnb.mn/archiver1/2020-06-06-10-00-00?fbclid=IwAR2vyPQ3OObfYK8sZZWqbtVjA2GReBSwkU2hKbGKLGEeInYP9cR2UwT8LHw";"2020-06-07T10:04:30+0000";"link";"0";"9";"20";"20";"0";"0";"0";"0";"0"
"1";"137";"1";"110296187292128_141624647492615";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслээс бэлтгэсэн Радио хөтөлбөрийг өнөөдөр буюу 6/06-ний өдөр доорх цагийн хуваарийн дагуу хүлээн авна уу. ИХ Монгол ФМ 99.7: 16:30 ✅ Инээмсэглэл Радио 99.3: 17:00 ✅ Бизнес Радио 88.8: 18:00✅ NEWS Радио 98.9: 19:00✅ MNB Радио 22:00 ✅ #Зөвхүн #зөвхүнЭлекторат #Сонгууль2020";"2020-06-06T08:55:59+0000";"status";"0";"1";"25";"25";"0";"0";"0";"0";"0"
"1";"138";"1";"110296187292128_141613870827026";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"2020 оны Улсын Их Хурлын сонгуулийн 29 дүгээр тойрогт нэр дэвшигч Ганбаатарын ЖАВХЛАНТӨГС. ТӨРИЙН УДИРДЛАГЫН МЭРГЭЖИЛТЭН.  ТОВЧ ТАНИЛЦУУЛГА: YMCA Монгол залуучуудын холбоог үүсгэн байгуулагч, АНУ-ын Режентийн их сургуулийн төрийн удирдлагын магистр. #зөвхүн #зөвхүнэлекторат #сонгууль2020";"2020-06-06T08:13:27+0000";"photo";"6";"98";"95";"93";"2";"0";"0";"0";"0"
"1";"139";"1";"110296187292128_141608134160933";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Шинэлэг байдал, залуу сэтгэлгээ сонгогч түмэндээ хүрэх чин хүсэл байхад бүх ажил бүтнэ. ✅ Зөв  Хүн Электорат эвслийн залуус Сонгуульд #зөв аргаар, нүсэр бус төсөр зардлаар оролцож болно гэдгийг харуулсаар байна.    Иргэн таны сонголт #зөв байг. ✅ #Зөвхүн #зөвхүнэлекторатэвсэл #сонгууль2020";"2020-06-06T07:41:36+0000";"photo";"2";"31";"73";"70";"3";"0";"0";"0";"0"
