"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"message"
"1";"59";"1";"210175192404846_3048474861908184";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T09:46:55+0000";"video";"411";"1122";"292";"278";"13";"1";"0";"0";"0";"МАЛ СҮРГИЙНХЭЭ ТООНД БИШ ЧАНАР, СҮРГИЙН БҮТЦЭД АНХААРЧ, МАЛЧДЫН НИЙГМИЙН АСУУДАЛ, АХУЙ АМЬДРАЛД БОДИТ ӨСӨЛТИЙГ ХҮРГЭХ ""ЧИНЭЭЛЭГ МАЛЧИН"" ХӨТӨЛБӨРИЙГ ХЭРЭГЖҮҮЛНЭ  АРДЧИЛСАН НАМ_ӨСӨЛТИЙГ_МАЛЧНЫ ХОТОНД ХҮРГЭНЭ"
"1";"60";"1";"210175192404846_3048353968586940";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T08:46:58+0000";"video";"497";"959";"339";"324";"14";"0";"0";"0";"1";"✅АРДЧИЛСАН НАМ 100 МЯНГАН АЖЛЫН БАЙР БИЙ БОЛГОНО   ✅АЖ ҮЙЛДВЭРИЙН ХУВЬСГАЛЫГ ЭХЛҮҮЛНЭ  ✅ТАТВАРЫГ 5 ХУВЬ БОЛГОН БУУРУУЛНА  ✅ИПОТЕКИЙН ЗЭЭЛИЙН ХҮҮГ БУУРУУЛНА    ✅ХҮН БҮРД ОРЛОГО_ӨРХ БҮРД ӨСӨЛТИЙГ ХҮРГЭНЭ"
"1";"61";"1";"210175192404846_687973191983626";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T07:08:16+0000";"video";"535";"956";"450";"432";"15";"1";"0";"0";"2";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"62";"1";"210175192404846_3048158585273145";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T06:56:37+0000";"link";"16";"114";"310";"301";"1";"2";"1";"0";"5";"http://demparty.mn/article/810"
"1";"63";"1";"210175192404846_3048141258608211";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T06:45:45+0000";"video";"15";"100";"244";"231";"12";"1";"0";"0";"0";"Ч.ӨНӨРБАЯР: Ардчилсан нийгэмд хамгийн том ""дарга"" нь ХУУЛЬ байх ёстой гэдэгт итгэдэг. Тиймээс ч төрийн тэргүүнээсээ эхлээд жирийн иргэн хүртэл хуульд захирагддаг байх ёстой.............  АРДЧИЛАЛ БОЛ ОРОЛЦОО ЮМ _НАДАД БАС ТАНД ХАМААТАЙ"
"1";"64";"1";"210175192404846_3048111331944537";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T06:28:22+0000";"link";"20";"66";"366";"339";"2";"16";"0";"2";"7";"http://demparty.mn/article/809"
"1";"65";"1";"210175192404846_3048095431946127";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T06:22:00+0000";"link";"10";"33";"178";"168";"1";"3";"0";"0";"6";"http://demparty.mn/article/807"
"1";"66";"1";"210175192404846_3047907148631622";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T04:26:28+0000";"video";"459";"1004";"502";"476";"23";"1";"0";"0";"2";"ХҮН БҮРД ОРЛОГЫГ ХҮРТЭЭЖ, ӨРХ БҮРД ӨСӨЛТИЙГ ХҮРГЭХ, ШУДАРГА  ЁС, ХҮНИЙ ЭРХ, ЭРХ ЧӨЛӨӨ, ХУУЛИЙГ  ДЭЭДЭЛСЭН АРДЧИЛАЛ БИДЭНД БАС ТАНД ХАМААТАЙ_АРДЧИЛЛАА ХАМГААЛЖ_МОНГОЛОО ГЭРЭЛТҮҮЛЬЕ"
"1";"67";"1";"210175192404846_3047899165299087";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T04:22:50+0000";"photo";"433";"851";"714";"684";"24";"0";"0";"0";"6";"ӨСӨЛТИЙГ ДЭМЖСЭН 👏👏👏  ХӨГЖЛИЙН БАГ 🇲🇳🇲🇳🇲🇳"
"1";"68";"1";"210175192404846_3328180663882579";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-20T03:53:23+0000";"video";"606";"1131";"570";"539";"25";"1";"2";"0";"3";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"69";"1";"210175192404846_3046694898752847";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T18:01:10+0000";"video";"468";"1023";"469";"444";"22";"0";"0";"0";"3";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳  ✅Мал аж ахуй салбарыг эдийн засгийн үр ашигтай, орчин үеийн шинэ технологи, инновацад суурилж, хөгжүүлэн мэдлэг бүхий малчдыг малчин бизнесмен болгох замаар тогтвортой орлого бүхий хүчтэй дундаж  давхаргыг тэлэх бодлого хэрэгжүүлнэ.  ✅Иргэдийн санаачилгад суурилсан Чинээлэг малчин хөтөлбөрийг хэрэгжүүлэхийг дэмжинэ.   ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"70";"1";"210175192404846_727035471399861";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T14:23:00+0000";"video";"51";"145";"450";"429";"13";"2";"1";"2";"3";"ИРГЭД: ИРГЭДИЙН СОНГОХ, СОНГОГДОХ ЭРХИЙГ ЗӨРЧИХӨӨР ЭРХ МЭДЭЛТНҮҮД ХҮЧЭЭ НЭГТГЭЛЭЭ"
"1";"71";"1";"210175192404846_3045891948833142";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T11:47:21+0000";"video";"41";"140";"382";"368";"12";"1";"0";"0";"1";"Ардчилсан нам хөгжлийн бэрхшээлтэй иргэдэд ээлтэй бодлого хэрэгжүүлж ажиллана   ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"72";"1";"210175192404846_3045879292167741";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T11:40:54+0000";"video";"20";"60";"198";"187";"7";"1";"2";"0";"1";"ДЭЛХИЙД ӨРСӨЛДӨХ БОЛОВСРОЛ 🇲🇳"
"1";"73";"1";"210175192404846_2933868296711083";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T11:26:42+0000";"video";"50";"169";"408";"387";"15";"3";"0";"0";"3";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"74";"1";"210175192404846_3045841582171512";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T11:20:56+0000";"video";"342";"687";"433";"396";"33";"0";"3";"0";"1";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳  ✅Дэлхийн шилдэг 100 их дээд сургуульд 10 000 оюутны суралцах нөхцлийг бүрдүүлнэ  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"75";"1";"210175192404846_3045770905511913";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T10:42:15+0000";"video";"698";"1643";"732";"652";"28";"15";"0";"3";"34";"АН-ЫН ДАРГА С.ЭРДЭНЭ: Эрх мэдэл албан тушаалаас илүү улс орны эрх ашиг эрэмбийг эрхэмлэж байна. Улс оронд хүнд байгаа энэ үед Топ эдийн засагч улсыг тэргүүлэх ёстой. Р.Амаржаргалын тэргүүлэх Өсөлтийн засгийн газарт хариуцлагатай чадварлаг тухайн салбарт мэргэшсэн бүрэн удирдлага аваад явах чадвартай тийм хүнийг дэмжинэ."
"1";"76";"1";"210175192404846_3045702992185371";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T10:03:25+0000";"video";"35";"1125";"292";"282";"7";"1";"1";"0";"1";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳  ✅ Ажлын цагийн уян хатан зохицуулалт, зайнаас болон цахим орчинд хөдөлмөрлөх боломж бүхий ажлын байрны эрх зүйн орчныг бүрдүүлнэ.  ✅ Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежментийн тогтолцоог сайжруулахад чиглэсэн бодлого хэрэгжүүлнэ.   ✅  Хөдөлмөр эрхлэлтийг сайжруулж, ажилгүйдлийг бууруулах зорилгоор хөдөлмөр эрхлэлтийн сангийн орлогыг олон эх үүсвэрээс бүрдүүлж, ажилгүйдлийн даатгалыг өргөтгөн хөдөлмөр эрхлэлтийн даатгалын тогтолцоо болгон хөгжүүлнэ.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"77";"1";"210175192404846_3045625205526483";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T09:23:10+0000";"video";"942";"229";"625";"583";"22";"12";"2";"1";"5";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳  ✅Ипотекийн зээлийг үргэлжлүүлнэ. Гэр хорооллын дахин төлөвлөлтийг ипотекийн зээлтэй уялдуулна.   ✅Хот, хөдөөгийн иргэдээ зээлийн хөнгөлттэй нөхцлөөр хувийн орон сууцтай болгох хөтөлбөр хэрэгжүүлнэ.   ✅Залуу гэр бүл, гэр хорооллын айл өрхүүд, бусад зорилтот бүлгийн 100 мянган өрхийг түрээсийн орон сууцаар хангах ажлыг эхлүүлнэ. Ипотекийн зээлийг үргэлжлүүлнэ. Гэр хорооллын дахин төлөвлөлтийг ипотекийн зээлтэй уялдуулна.   ✅Хот, хөдөөгийн иргэдээ зээлийн хөнгөлттэй нөхцлөөр хувийн орон сууцтай болгох хөтөлбөр хэрэгжүүлнэ.   ✅Залуу гэр бүл, гэр хорооллын айл өрхүүд, бусад зорилтот бүлгийн 100 мянган өрхийг түрээсийн орон сууцаар хангах ажлыг эхлүүлнэ.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"78";"1";"210175192404846_3045597612195909";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T09:08:24+0000";"video";"482";"574";"836";"781";"30";"11";"2";"1";"11";"МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020🇲🇳  ✅ Сургууль, цэцэрлэг, дотуур байр, спорт заал, бассейн, хүүхдийн хөгжлийн төвийн барилга байгууламжид тавигдах нэгдсэн стандарт шаардлагыг шинэчлэн тогтоож, мөрдүүлнэ. Барилга байгууламж бүхэнд тусгай хэрэгцээт иргэдэд зориулсан зам, шат бүхий хэрэгсэл суулгана.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ ✅"
"1";"79";"1";"210175192404846_3045568122198858";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T08:48:55+0000";"link";"22";"53";"234";"217";"2";"1";"1";"1";"12";"http://demparty.mn/article/806"
"1";"80";"1";"210175192404846_3045548482200822";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T08:38:10+0000";"video";"622";"948";"358";"337";"18";"1";"0";"0";"2";"ТАТВАРЫН БОДЛОГО   ✅Татварын шинэчлэлийн бодлогыг гагцхүү Сангийн яамны хүслээр биш, татвар төлдөг бүх иргэд, аж ахуй нэгжийн оролцоотой хэрэгжүүлж, бизнес эрхлэгчид, бүх иргэдээ татварын дарамтаас ангижруулна.   ✅Татварын байцаагч иргэд, аж ахуй нэгж байгууллагыг торгууль, захиргааны хэм хэмжээгээр дарамталдаг бус, зөвлөгөө өгдөг, хуулийг дээдэлдэг, бизнесийг дэмждэг чиглэлд шинэчлэлийг хийнэ.   ✅ААНОАТ, НӨАТ, санхүүгийн лизинг, гаалийн болон татварын системийг аж ахуй нэгж, байгууллагыг илүү орлого олох, өргөжин томрох, олон ажлын байрыг бий болгоход нь дэмжлэг үзүүлэх чиглэлд хөгжүүлнэ.   ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"81";"1";"210175192404846_3045436325545371";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T07:36:05+0000";"photo";"199";"1064";"754";"713";"30";"4";"2";"0";"5";"Монгол Улсын 21 дэх Ерөнхий сайд, Эдийн засагч Р.Амаржаргалын тэргүүлэх ""ӨСӨЛТИЙН ЗАСГИЙН ГАЗАР"" хямралыг давна.  Иргэн, сонгогч та бүхэн багаар нь дэмжээрэй"
"1";"82";"1";"210175192404846_263917901535036";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T07:11:25+0000";"video";"33";"95";"340";"318";"17";"1";"1";"1";"2";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"83";"1";"210175192404846_743555613051066";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T04:02:38+0000";"video";"535";"803";"451";"417";"27";"2";"1";"0";"4";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"84";"1";"210175192404846_3045060355582968";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T04:01:57+0000";"photo";"208";"574";"962";"890";"33";"25";"3";"0";"11";"Р.Амаржаргал: АН ялвал санхүүгийн мөлжлөгийг зогсоож, Эрдэнэт үйлдвэр зэрэг төрийн өмчит компаниудын хувьцааг Монгол хүн бүрд эзэмшүүлнэ  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"85";"1";"210175192404846_725466748279029";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-19T03:38:35+0000";"video";"1534";"5757";"2073";"1754";"135";"61";"7";"11";"105";"Р.Амаржаргал: АН ялвал санхүүгийн мөлжлөгийг зогсоож, Эрдэнэт үйлдвэр зэрэг төрийн өмчит компаниудын хувьцааг монгол хүн бүрд эзэмшүүлнэ"
"1";"86";"1";"210175192404846_3043122722443398";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T12:12:10+0000";"video";"442";"1062";"942";"900";"21";"3";"1";"2";"15";"Сонгууль болохоос тав хоногийн өмнө нэр дэвшигчдийг цагдан хорьж эсвэл барьцаа мөнгө шаардаж байгаа нь сонгуулийн үр дүнд нөлөөлөх, дарангуйлал тогтоох гэсэн баривчилгаа, оролдлого хэмээн Ардчилсан нам үзэж эсэргүүцэж байна."
"1";"87";"1";"210175192404846_3042978509124486";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T11:00:20+0000";"video";"63";"1188";"593";"570";"19";"1";"2";"0";"1";"ЭЗЭН МОНГОЛ🇲🇳  Нийслэлийн эрх зүйн байдлын тухай хуулийг шинэчлэн баталж, Улаанбаатар хотын хэмжээнд хотын төлөвлөлт, бүсчлэл, хөгжил, дэд бүтцийн бүтээн байгуулалтын асуудлыг шийдвэрлэдэг болгож, төрийн  бүхий л үйлчилгээг иргэдэд ойр дүүргийн засаг захиргаа хүргэдэг засаглалын оновчтой тогтолцооны эрх зүйн үндсийг тавина.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"88";"1";"210175192404846_3042974315791572";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T10:57:59+0000";"video";"19";"1099";"308";"296";"10";"1";"0";"0";"1";"ЭЗЭН МОНГОЛ🇲🇳  Газар тариаланг урамшуулах бодлогыг шинэчилнэ. Үрийн аж ахуйн системийг боловсронгуй болгож, аж ахуйг сэргээн хөгжүүлж, хөрс, цаг уурын онцлогт тохирсон, баталгаат сортын үрийн хангамжийг нэмэгдүүлнэ.  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"89";"1";"210175192404846_3042971135791890";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T10:56:31+0000";"video";"17";"945";"274";"267";"5";"0";"1";"0";"1";"ЭЗЭН МОНГОЛ🇲🇳  Малчдын хамтын оролцоонд тулгуурлан Монгол орны газар нутгийн 70 гаруй хувийг эзэлж байгаа бэлчээр нутгийн тогтвортой ашиглалтыг хангаж, доройтсон бэлчээрийн 30-аас доошгүй хувийг сэргээнэ.   ХҮН БҮРД ОРЛГО ✅ ӨРХ БҮРД ӨСӨЛТ ✅"
"1";"90";"1";"210175192404846_296199995101255";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T10:52:08+0000";"video";"33";"783";"363";"345";"15";"0";"0";"0";"3";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"91";"1";"210175192404846_3042961432459527";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T10:51:33+0000";"video";"33";"126";"368";"354";"9";"1";"2";"0";"2";"ЭЗЭН МОНГОЛ🇲🇳  Мал аж ахуй салбарыг эдийн засгийн үр ашигтай, орчин үеийн шинэ технологи, инновацад суурилж, хөгжүүлэн мэдлэг бүхий малчдыг малчин бизнесмен болгох замаар тогтвортой орлого бүхий хүчтэй дундаж  давхаргыг тэлэх бодлого хэрэгжүүлнэ.  ХҮН БҮРД ОРЛГО ✅ ӨРХ БҮРД ӨСӨЛТ ✅"
"1";"92";"1";"210175192404846_3042958022459868";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T10:49:53+0000";"video";"18";"1194";"217";"210";"4";"1";"1";"0";"1";"ЭЗЭН МОНГОЛ🇲🇳  Хот, хөдөөгийн хөгжлийн ялгааг арилгах тэнцвэртэй хөгжлийн бодлого хэрэгжүүлнэ. Бүс нутгийн эдийн засгийн өрсөлдөх чадвар, зах зээлийн нөхцөл байдалтай уялдуулан бүсчилсэн хөгжлийн үзэл баримтлалыг шинэчилнэ.  ХҮН БҮРД ОРЛГО ✅ ӨРХ БҮРД ӨСӨЛТ ✅"
"1";"93";"1";"210175192404846_3042850959137241";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T09:51:45+0000";"video";"172";"1026";"1683";"1609";"50";"9";"3";"1";"11";"АРДЧИЛСАН НАМДАА БАЯРЛАЛАА🇲🇳  ХҮН БҮРД ОРЛОГО ✅ ӨРХ БҮРД ӨСӨЛТ✅"
"1";"94";"1";"210175192404846_3042839592471711";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T09:45:30+0000";"video";"21";"65";"238";"231";"5";"0";"0";"0";"2";"ХҮРТЭЭМЖТЭЙ ЭДИЙН ЗАСАГ🇲🇳  ✅ Олон улс дахь эдийн засгийн уналтаас шалтгаалан хөрөнгө оруулалтын өгөөж буурч буй энэ нөхцөлд Монгол Улсад өгөөж өгөх хөрөнгө оруулалтын төслүүдэд татварын тогтворжуулалтыг олгож, шинэ ажлын байрыг яаралтай бий болгоно.  МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020"
"1";"95";"1";"210175192404846_3042834879138849";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T09:42:35+0000";"video";"14";"37";"242";"233";"8";"0";"0";"0";"1";"ХҮРТЭЭМЖТЭЙ ЭДИЙН ЗАСАГ🇲🇳  ✅ Онцгой хөтөлбөрийн хүрээнд Монгол Улсын 2020 оны төсвийн зардлыг ач холбогдлоор нь эрэмбэлж, төсвийн хөрөнгө оруулалтын зардлыг хэмнэж, уг хэмнэгдэж буй зардлуудыг иргэн, компаниудад хүндрэлийг давах зээл олгох зорилгоор банкнуудад нэмэлт санхүүжилт өгөх буюу эдийн засгийг дэмжсэн бодлого хэрэгжүүлнэ.  МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020"
"1";"96";"1";"210175192404846_3042829975806006";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T09:39:36+0000";"video";"14";"24";"154";"153";"0";"0";"0";"0";"1";"ХҮРТЭЭМЖТЭЙ ЭДИЙН ЗАСАГ🇲🇳  ✅ Онцгой хөтөлбөрийн хүрээнд Монгол Улсын 2020 оны төсвийн зардлыг ач холбогдлоор нь эрэмбэлж, төсвийн хөрөнгө оруулалтын зардлыг хэмнэж, уг хэмнэгдэж буй зардлуудыг иргэн, компаниудад хүндрэлийг давах зээл олгох зорилгоор банкнуудад нэмэлт санхүүжилт өгөх буюу эдийн засгийг дэмжсэн бодлого хэрэгжүүлнэ.  МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020"
"1";"97";"1";"210175192404846_3042824785806525";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T09:36:42+0000";"video";"18";"65";"246";"238";"4";"0";"0";"1";"3";"ХҮРТЭЭМЖТЭЙ ЭДИЙН ЗАСАГ🇲🇳  ✅ 2030 онд нэг хүнд ногдох ДНБ-ийг 10,000 ам.доллар, монгол хүний бодит орлогыг дунд орлоготой орнуудын тэргүүлэх эгнээ (нэг хүнд ногдох ДНБ-ний 10 хувь)-д хүргэж, нийт эдийн засгийг 40 тэрбум ам.долларт хүргэх бодлогыг үе шаттайгаар авч хэрэгжүүлнэ. Нийт экспортын хэмжээг 30 тэрбум ам.долларт, түүний дотор  уул  уурхайн бус салбарын экспортыг 30 хувьд хүргэнэ. 2020-2024 оны хувьд дээрх зорилтыг хангах нөхцөлийг биелүүлэх бөгөөд 2030 онд хүрэх зорилтын 40 хувийг биелүүлсэн байна.  МОНГОЛ ӨРХ - ХӨГЖЛИЙН БОДЛОГО 2020"
"1";"98";"1";"210175192404846_3042781165810887";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T09:11:04+0000";"photo";"38";"137";"518";"502";"11";"1";"3";"0";"1";"Ардчилсан нам  бусад улс төрийн нам, эвсэл, бие даагчдыг хамтран тэмцэл өрнүүлэхийг уриаллаа"
"1";"99";"1";"210175192404846_2777915385826392";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T07:58:44+0000";"video";"683";"1670";"911";"852";"43";"6";"0";"2";"8";"АН-ЫН УДИРДЛАГУУД  ЦАГ ҮЕИЙН АСУУДЛААР ХЭВЛЭЛИЙН ХУРАЛ ХИЙЖ БАЙНА"
"1";"100";"1";"210175192404846_575875750013760";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T06:52:16+0000";"video";"629";"1305";"353";"323";"24";"1";"2";"0";"3";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"101";"1";"210175192404846_3042353195853684";"data";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"2020-06-18T04:54:04+0000";"video";"120";"1123";"1638";"1562";"41";"16";"2";"1";"16";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут 15:00 цаг 19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"102";"1";"210175192404846";"offcut";"fetched (200)";"2020-07-23 18:36:02.489597";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"1";"103";"1";"210175192404846_3042342242521446";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:44:52+0000";"photo";"14";"29";"157";"148";"6";"2";"1";"0";"0";"УИХ-ын сонгуулийн 29-р тойрог Хан-Уул дүүрэгт Ардчилсан намаас нэр дэвшигч  Ч.Өнөрбаяр✅ Б.Түвшин  ✅ Т.Энхсайхан  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"104";"1";"210175192404846_3042340105854993";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:43:46+0000";"photo";"11";"9";"164";"156";"5";"2";"1";"0";"0";"УИХ-ын сонгуулийн 28-р тойрог Сонгинохайрхан дүүрэгт Ардчилсан намаас нэр дэвшигч  Г.Очирбат ✅ О.Магнай  ✅ П.Цэцэгмаа ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"105";"1";"210175192404846_3042338155855188";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:42:36+0000";"photo";"9";"11";"170";"163";"5";"1";"1";"0";"0";"УИХ-ын сонгуулийн 27-р тойрог Сонгинохайрхан дүүрэгт Ардчилсан намаас нэр дэвшигч  Д.Батбаяр ✅ Б.Пунсалмаа  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
